,iter,score,optimization
1086,17,-1.3015214,max
1087,17,-1.0658791,max
1088,18,-1.4311272,max
1089,18,-1.2718762,max
1090,18,-2.1292844,max
1091,18,-1.352968,max
1092,18,-0.6662822,max
1093,18,-1.0164843,max
1094,18,-2.7803764,max
1095,18,-0.7073294,max
1096,18,-0.3116546,max
1097,18,-3.1976063,max
1098,18,-1.983641,max
1099,18,0.7153168,max
1100,18,-1.7333746,max
1101,18,-0.97702193,max
1102,18,-1.2859654,max
1103,18,-2.3539188,max
1104,18,-2.7067728,max
1105,18,-2.0792274,max
1106,18,0.32172596,max
1107,18,-0.6126345,max
1108,18,-1.6219801,max
1109,18,-2.6522574,max
1110,18,0.71608603,max
1111,18,-0.4885702,max
1112,18,-2.881144,max
1113,18,-0.98092234,max
1114,18,-0.7747286,max
1115,18,-2.1135342,max
1116,18,0.49310952,max
1117,18,-0.8129631,max
1118,18,-1.4829751,max
1119,18,-1.1775146,max
1120,18,-0.7583524,max
1121,18,-0.7293798,max
1122,18,-1.3543586,max
1123,18,-2.0145288,max
1124,18,-0.42845595,max
1125,18,1.0444667,max
1126,18,-2.4541485,max
1127,18,0.7526189,max
1128,18,-2.4864225,max
1129,18,-2.6504877,max
1130,18,0.8231082,max
1131,18,-0.29146546,max
1132,18,-1.406581,max
1133,18,1.1465789,max
1134,18,-1.2251165,max
1135,18,-1.2929626,max
1136,18,-0.91507,max
1137,18,-1.8495705,max
1138,18,0.124598324,max
1139,18,-1.2243893,max
1140,18,-1.9836317,max
1141,18,-0.8630204,max
1142,18,-0.97919977,max
1143,18,-0.81691873,max
1144,18,-0.15659462,max
1145,18,0.19197181,max
1146,18,-0.3794604,max
1147,18,-1.4122589,max
1148,18,-2.0007317,max
1149,18,-1.9364161,max
1150,18,-1.2810514,max
1151,18,-1.0270967,max
1152,19,-1.4050144,max
1153,19,-1.2112961,max
1154,19,-2.0398598,max
1155,19,-1.3245492,max
1156,19,-0.6489997,max
1157,19,-1.0102324,max
1158,19,-2.7786133,max
1159,19,-0.7850636,max
1160,19,-0.21249518,max
1161,19,-3.162991,max
1162,19,-1.9756222,max
1163,19,0.7353505,max
1164,19,-1.3918458,max
1165,19,-0.9547348,max
1166,19,-1.2764959,max
1167,19,-2.2578683,max
1168,19,-2.6695483,max
1169,19,-1.9304035,max
1170,19,0.32830423,max
1171,19,-0.48865196,max
1172,19,-1.6939137,max
1173,19,-2.6329648,max
1174,19,0.8196999,max
1175,19,-0.47459924,max
1176,19,-2.818325,max
1177,19,-0.937603,max
1178,19,-0.74148184,max
1179,19,-2.018331,max
1180,19,0.49818528,max
1181,19,-0.7517933,max
1182,19,-1.4361447,max
1183,19,-1.145997,max
1184,19,-0.6943464,max
1185,19,-0.72941864,max
1186,19,-1.1897669,max
1187,19,-1.8102938,max
1188,19,-0.35936803,max
1189,19,0.9425764,max
1190,19,-2.432709,max
1191,19,0.6108109,max
1192,19,-2.4567118,max
1193,19,-2.3319945,max
1194,19,0.8644749,max
1195,19,-0.23244824,max
1196,19,-1.3269131,max
1197,19,1.0670457,max
1198,19,-1.160458,max
1199,19,-1.2912102,max
1200,19,-0.8989731,max
1201,19,-2.0850434,max
1202,19,0.13929412,max
1203,19,-0.98111326,max
1204,19,-1.9787077,max
1205,19,-0.9174544,max
1206,19,-0.92085403,max
1207,19,-0.87125665,max
1208,19,-0.13000952,max
1209,19,0.20462006,max
1210,19,-0.40969467,max
1211,19,-1.3854593,max
1212,19,-1.9717957,max
1213,19,-2.0447383,max
1214,19,-1.2473078,max
1215,19,-0.9890016,max
1216,20,-1.3815885,max
1217,20,-1.1220436,max
1218,20,-2.0354285,max
1219,20,-1.2957715,max
1220,20,-0.62937,max
1221,20,-1.0069648,max
1222,20,-2.778644,max
1223,20,-0.7710192,max
1224,20,-0.12790987,max
1225,20,-3.0778835,max
1226,20,-1.9944404,max
1227,20,0.7939682,max
1228,20,-1.4076213,max
1229,20,-0.9641369,max
1230,20,-1.2776202,max
1231,20,-2.256415,max
1232,20,-2.7143905,max
1233,20,-1.9681873,max
1234,20,0.35814208,max
1235,20,-0.46568662,max
1236,20,-1.6712204,max
1237,20,-2.5037365,max
1238,20,0.78233767,max
1239,20,-0.42167115,max
1240,20,-2.803763,max
1241,20,-0.89351654,max
1242,20,-0.6957733,max
1243,20,-2.0201073,max
1244,20,0.51527464,max
1245,20,-0.6676247,max
1246,20,-1.1285486,max
1247,20,-1.1144296,max
1248,20,-0.71744835,max
1249,20,-0.7718952,max
1250,20,-1.1805131,max
1251,20,-1.8016479,max
1252,20,-0.3329891,max
1253,20,0.96916866,max
1254,20,-2.3493605,max
1255,20,0.5960649,max
1256,20,-2.4383633,max
1257,20,-2.1127439,max
1258,20,0.8741181,max
1259,20,-0.18985839,max
1260,20,-1.3067673,max
1261,20,1.1879475,max
1262,20,-1.1880527,max
1263,20,-0.8261066,max
1264,20,-0.88281655,max
1265,20,-2.110896,max
1266,20,0.16417938,max
1267,20,-1.0625792,max
1268,20,-1.9499644,max
1269,20,-0.8220963,max
1270,20,-0.86950505,max
1271,20,-0.8748413,max
1272,20,-0.106441826,max
1273,20,0.15009978,max
1274,20,-0.32888758,max
1275,20,-1.3613925,max
1276,20,-2.2148566,max
1277,20,-2.1262999,max
1278,20,-1.2110183,max
1279,20,-0.9536336,max
1280,21,-1.3599176,max
1281,21,-1.0495963,max
1282,21,-2.037693,max
1283,21,-1.2725174,max
1284,21,-0.6507467,max
1285,21,-1.0004756,max
1286,21,-2.7881954,max
1287,21,-0.9380987,max
1288,21,-0.045143306,max
1289,21,-3.0780344,max
1290,21,-1.9704945,max
1291,21,0.73008704,max
1292,21,-1.4428511,max
1293,21,-0.98206365,max
1294,21,-1.049206,max
1295,21,-2.2519064,max
1296,21,-2.7150424,max
1297,21,-1.9575888,max
1298,21,0.45975906,max
1299,21,-0.44634652,max
1300,21,-1.6706206,max
1301,21,-2.5232677,max
1302,21,0.8142679,max
1303,21,-0.19135857,max
1304,21,-2.782858,max
1305,21,-0.85209954,max
1306,21,-0.6540792,max
1307,21,-1.9993753,max
1308,21,0.40787238,max
1309,21,-0.6290201,max
1310,21,-0.91273034,max
1311,21,-1.0670567,max
1312,21,-0.69960356,max
1313,21,-0.80137366,max
1314,21,-1.1785765,max
1315,21,-1.7979233,max
1316,21,0.26451588,max
1317,21,0.92908835,max
1318,21,-2.308529,max
1319,21,0.7344408,max
1320,21,-2.401011,max
1321,21,-1.9165804,max
1322,21,0.88528883,max
1323,21,-0.12419452,max
1324,21,-1.3015733,max
1325,21,1.208857,max
1326,21,-1.6334947,max
1327,21,-0.82524633,max
1328,21,-0.8690812,max
1329,21,-2.0883908,max
1330,21,0.18690318,max
1331,21,-1.0625765,max
1332,21,-1.9329137,max
1333,21,-0.8225987,max
1334,21,-0.78026974,max
1335,21,-0.8793359,max
1336,21,-0.07654302,max
1337,21,0.21489805,max
1338,21,-0.34403262,max
1339,21,-1.336188,max
1340,21,-1.9620442,max
1341,21,-1.9835515,max
1342,21,-1.1657892,max
1343,21,-0.9286314,max
1344,22,-1.3402292,max
1345,22,-1.0013244,max
1346,22,-1.9257919,max
1347,22,-1.251507,max
1348,22,-0.6005173,max
1349,22,-0.99411285,max
1350,22,-2.8030381,max
1351,22,-0.7363906,max
1352,22,0.029851735,max
1353,22,-3.0826914,max
1354,22,-1.988875,max
1355,22,0.765524,max
1356,22,-1.4500203,max
1357,22,-0.9866598,max
1358,22,-1.1554896,max
1359,22,-2.2732093,max
1360,22,-2.6971276,max
1361,22,-1.9104073,max
1362,22,0.45748305,max
1363,22,-0.44347525,max
1364,22,-1.6910106,max
1365,22,-2.5250275,max
1366,22,0.84097683,max
1367,22,-0.195589,max
1368,22,-2.780459,max
1369,22,-0.8078742,max
1370,22,-0.6318246,max
1371,22,-2.0475483,max
1372,22,0.52089876,max
1373,22,-0.6000805,max
1374,22,-0.9018903,max
1375,22,-1.0489653,max
1376,22,-0.73236686,max
1377,22,-1.1301488,max
1378,22,-1.185203,max
1379,22,-1.817114,max
1380,22,0.33612984,max
1381,22,0.93098855,max
1382,22,-2.3089724,max
1383,22,0.5385458,max
1384,22,-2.2889667,max
1385,22,-1.9095196,max
1386,22,0.8804288,max
1387,22,-0.085209444,max
1388,22,-1.2369483,max
1389,22,1.1924713,max
1390,22,-1.2540829,max
1391,22,-0.82433426,max
1392,22,-0.87305945,max
1393,22,-2.0301309,max
1394,22,0.2098068,max
1395,22,-1.079181,max
1396,22,-1.9167545,max
1397,22,-0.8331505,max
1398,22,-0.7197281,max
1399,22,-0.94188684,max
1400,22,-0.06366716,max
1401,22,0.18787768,max
1402,22,-0.38308898,max
1403,22,-1.311852,max
1404,22,-2.0242167,max
1405,22,-1.916164,max
1406,22,-1.1239485,max
1407,22,-0.88255954,max
1408,23,-1.3220273,max
1409,23,-0.9791184,max
1410,23,-1.8985485,max
1411,23,-1.2327627,max
1412,23,-0.57107997,max
1413,23,-0.99401265,max
1414,23,-2.8171673,max
1415,23,-0.753585,max
1416,23,0.09867257,max
1417,23,-3.0778766,max
1418,23,-1.9617304,max
1419,23,0.75339663,max
1420,23,-1.5313928,max
1421,23,-0.9951255,max
1422,23,-1.1280291,max
1423,23,-2.2728295,max
1424,23,-2.5942743,max
1425,23,-1.8857006,max
1426,23,0.47352707,max
1427,23,-0.4376624,max
1428,23,-1.6769662,max
1429,23,-2.5490127,max
1430,23,0.85223913,max
1431,23,-0.12562983,max
1432,23,-2.784312,max
1433,23,-0.75061363,max
1434,23,-0.57919526,max
1435,23,-2.052208,max
1436,23,0.44088674,max
1437,23,-0.6100267,max
1438,23,-0.75361913,max
1439,23,-1.0259649,max
1440,23,-0.67791003,max
1441,23,-1.085211,max
1442,23,-1.2159092,max
1443,23,-1.8203751,max
1444,23,0.37663168,max
1445,23,0.9618988,max
1446,23,-2.2602215,max
1447,23,0.54614186,max
1448,23,-2.21043,max
1449,23,-1.9206011,max
1450,23,0.88442194,max
1451,23,-0.04232505,max
1452,23,-1.1860261,max
1453,23,1.2104567,max
1454,23,-1.2534654,max
1455,23,-0.8239649,max
1456,23,-0.8539808,max
1457,23,-1.9469527,max
1458,23,0.23394954,max
1459,23,-1.0805491,max
1460,23,-1.9168406,max
1461,23,-0.83322537,max
1462,23,-0.6461595,max
1463,23,-0.98809576,max
1464,23,-0.048501357,max
1465,23,0.1606293,max
1466,23,-0.3727644,max
1467,23,-1.2857678,max
1468,23,-1.9110571,max
1469,23,-1.909153,max
1470,23,-1.1089616,max
1471,23,-0.8551941,max
1472,24,-1.3037678,max
1473,24,-0.9066835,max
1474,24,-1.9896872,max
1475,24,-1.2029922,max
1476,24,-0.5730511,max
1477,24,-1.0074483,max
1478,24,-2.7616239,max
1479,24,-0.7290694,max
1480,24,0.17236987,max
1481,24,-3.0778694,max
1482,24,-1.9623739,max
1483,24,0.75432336,max
1484,24,-1.6558123,max
1485,24,-0.999178,max
1486,24,-0.9769115,max
1487,24,-2.2703469,max
1488,24,-2.568489,max
1489,24,-1.8850123,max
1490,24,0.48429787,max
1491,24,-0.4174393,max
1492,24,-1.6307604,max
1493,24,-2.2731504,max
1494,24,0.8985877,max
1495,24,-0.13702975,max
1496,24,-2.7574165,max
1497,24,-0.68555355,max
1498,24,-0.5203096,max
1499,24,-2.0282474,max
1500,24,0.6119683,max
1501,24,-0.5571594,max
1502,24,-0.6878468,max
1503,24,-1.0054874,max
1504,24,-0.6548281,max
1505,24,-1.0908959,max
1506,24,-0.51409125,max
1507,24,-1.6784307,max
1508,24,0.8040532,max
1509,24,1.0177872,max
1510,24,-2.1947966,max
1511,24,0.5719924,max
1512,24,-2.2093601,max
1513,24,-1.9043283,max
1514,24,0.87723505,max
1515,24,0.0024546385,max
1516,24,-1.2391605,max
1517,24,1.1721742,max
1518,24,-1.3470819,max
1519,24,-0.8230791,max
1520,24,-0.6987053,max
1521,24,-2.0554278,max
1522,24,0.26035976,max
1523,24,-1.0805655,max
1524,24,-1.9815233,max
1525,24,-0.8166491,max
1526,24,-0.5793922,max
1527,24,-0.8749279,max
1528,24,-0.035426676,max
1529,24,0.1672697,max
1530,24,-0.37930015,max
1531,24,-1.2568164,max
1532,24,-1.9285693,max
1533,24,-1.9318413,max
1534,24,-1.0906863,max
1535,24,-0.8264967,max
1536,25,-1.2839255,max
1537,25,-0.86102116,max
1538,25,-1.9289906,max
1539,25,-1.1744472,max
1540,25,-0.55579644,max
1541,25,-0.9713592,max
1542,25,-2.7622995,max
1543,25,-0.6741916,max
1544,25,0.2328775,max
1545,25,-3.066685,max
1546,25,-1.7994027,max
1547,25,0.6980887,max
1548,25,-1.4733217,max
1549,25,-0.992164,max
1550,25,-0.89176995,max
1551,25,-2.2228322,max
1552,25,-2.6324084,max
1553,25,-1.9356339,max
1554,25,0.45017028,max
1555,25,-0.4129593,max
1556,25,-1.6528077,max
1557,25,-2.2198439,max
1558,25,0.8585887,max
1559,25,-0.12669656,max
1560,25,-2.757188,max
1561,25,-0.5817801,max
1562,25,-0.49314156,max
1563,25,-2.0357122,max
1564,25,0.52215123,max
1565,25,-0.5135519,max
1566,25,-0.69846606,max
1567,25,-0.9834284,max
1568,25,-0.6518004,max
1569,25,-1.0754366,max
1570,25,-0.5286147,max
1571,25,-1.6594918,max
1572,25,0.69667757,max
1573,25,1.010188,max
1574,25,-2.2707548,max
1575,25,0.6307397,max
1576,25,-2.2065172,max
1577,25,-1.8831171,max
1578,25,0.8758162,max
1579,25,0.054038644,max
1580,25,-1.2344103,max
1581,25,1.2011116,max
1582,25,-1.414403,max
1583,25,-0.8218076,max
1584,25,-0.7188555,max
1585,25,-2.0055132,max
1586,25,0.28938025,max
1587,25,-1.0806181,max
1588,25,-1.9816761,max
1589,25,-0.8202677,max
1590,25,-0.52935565,max
1591,25,-0.8222228,max
1592,25,-0.023815095,max
1593,25,0.16724452,max
1594,25,-0.4702533,max
1595,25,-1.224749,max
1596,25,-1.8996999,max
1597,25,-1.9074147,max
1598,25,-1.0803432,max
1599,25,-0.79998344,max
1600,26,-1.2621185,max
1601,26,-0.7818578,max
1602,26,-1.8973943,max
1603,26,-1.1582863,max
1604,26,-0.57231295,max
1605,26,-0.95578855,max
1606,26,-2.7690785,max
1607,26,-0.7984108,max
1608,26,0.2864191,max
1609,26,-3.0043228,max
1610,26,-1.7467153,max
1611,26,0.74574053,max
1612,26,-1.2699188,max
1613,26,-0.9896331,max
1614,26,-0.9538398,max
1615,26,-2.2163978,max
1616,26,-2.611472,max
1617,26,-1.8897752,max
1618,26,0.46437782,max
1619,26,-0.3820724,max
1620,26,-1.64773,max
1621,26,-2.4656746,max
1622,26,0.847541,max
1623,26,0.006465256,max
1624,26,-2.7571843,max
1625,26,-0.5461531,max
1626,26,-0.45855245,max
1627,26,-2.0355594,max
1628,26,0.40843338,max
1629,26,-0.47579676,max
1630,26,-0.5865513,max
1631,26,-0.967457,max
1632,26,-0.6544589,max
1633,26,-0.6393976,max
1634,26,-0.5261581,max
1635,26,-1.6617327,max
1636,26,0.7897823,max
1637,26,1.0202188,max
1638,26,-2.130549,max
1639,26,0.35165048,max
1640,26,-2.1861386,max
1641,26,-1.7840328,max
1642,26,0.8699087,max
1643,26,0.07556045,max
1644,26,-1.2203159,max
1645,26,1.1996318,max
1646,26,-1.2729546,max
1647,26,-0.821483,max
1648,26,-0.6758633,max
1649,26,-1.9154413,max
1650,26,0.32751536,max
1651,26,-1.1688765,max
1652,26,-2.1455226,max
1653,26,-0.7607331,max
1654,26,-0.42167014,max
1655,26,-0.7262219,max
1656,26,-0.00946933,max
1657,26,0.16953605,max
1658,26,-0.47152773,max
1659,26,-1.1949621,max
1660,26,-1.8291512,max
1661,26,-1.907825,max
1662,26,-1.0241116,max
1663,26,-0.78207636,max
1664,27,-1.2372705,max
1665,27,-0.66965103,max
1666,27,-0.008061796,max
1667,27,-1.1639894,max
1668,27,-0.55932426,max
1669,27,-0.9399547,max
1670,27,-2.7546432,max
1671,27,-0.7584117,max
1672,27,0.32658046,max
1673,27,-3.064661,max
1674,27,-1.7896559,max
1675,27,0.6910431,max
1676,27,-1.2072914,max
1677,27,-0.91871685,max
1678,27,-0.8945423,max
1679,27,-2.2169964,max
1680,27,-2.4717493,max
1681,27,-1.868816,max
1682,27,0.4905783,max
1683,27,-0.34147173,max
1684,27,-1.6348866,max
1685,27,-2.4636815,max
1686,27,0.91273236,max
1687,27,0.36867225,max
1688,27,-2.7551003,max
1689,27,-0.4847713,max
1690,27,-0.4029887,max
1691,27,-2.035336,max
1692,27,0.43906385,max
1693,27,-0.4197934,max
1694,27,-0.56391746,max
1695,27,-0.95467716,max
1696,27,-0.6234801,max
1697,27,-0.4783982,max
1698,27,-0.5270823,max
1699,27,-1.6839782,max
1700,27,0.86947906,max
1701,27,1.0032743,max
1702,27,-2.0834298,max
1703,27,0.36690134,max
1704,27,-2.2097256,max
1705,27,-1.7202228,max
1706,27,0.8681284,max
1707,27,0.12265071,max
1708,27,-1.2168758,max
1709,27,1.2524834,max
1710,27,-1.4485816,max
1711,27,-0.8176678,max
1712,27,-0.6584756,max
1713,27,-1.9432313,max
1714,27,0.36175132,max
1715,27,-1.1847978,max
1716,27,-2.0191097,max
1717,27,-0.82478493,max
1718,27,-0.29496986,max
1719,27,-0.82597864,max
1720,27,0.0011882186,max
1721,27,0.17703274,max
1722,27,-0.46949804,max
1723,27,-1.165381,max
1724,27,-1.8121568,max
1725,27,-1.9388406,max
1726,27,-0.9909008,max
1727,27,-0.7541693,max
1728,28,-1.2079089,max
1729,28,-0.397664,max
1730,28,-0.018259466,max
1731,28,-1.1405518,max
1732,28,-0.52857715,max
1733,28,-0.9164061,max
1734,28,-2.7651386,max
1735,28,-0.6467985,max
1736,28,0.3474759,max
1737,28,-3.0777266,max
1738,28,-1.6931093,max
1739,28,0.76396275,max
1740,28,-1.2196071,max
1741,28,-0.7930383,max
1742,28,-0.74778414,max
1743,28,-2.2191262,max
1744,28,-2.4197729,max
1745,28,-1.877669,max
1746,28,0.5121699,max
1747,28,-0.39236814,max
1748,28,-1.634659,max
1749,28,-2.4458632,max
1750,28,0.91910124,max
1751,28,0.33114386,max
1752,28,-2.7503934,max
1753,28,-0.45399243,max
1754,28,-0.37040672,max
1755,28,-1.9055691,max
1756,28,0.42056733,max
1757,28,-0.38274458,max
1758,28,-0.52610904,max
1759,28,-0.93901014,max
1760,28,-0.6033058,max
1761,28,-0.41558254,max
1762,28,-0.66175044,max
1763,28,-1.9696136,max
1764,28,0.98377526,max
1765,28,1.03413,max
1766,28,-2.0426447,max
1767,28,0.63081294,max
1768,28,-2.1512465,max
1769,28,-1.7803721,max
1770,28,0.90121377,max
1771,28,0.16571245,max
1772,28,-1.2496791,max
1773,28,1.2141827,max
1774,28,-1.4375061,max
1775,28,-0.8155947,max
1776,28,-0.6008672,max
1777,28,-1.9483819,max
1778,28,0.39171255,max
1779,28,-1.1761985,max
1780,28,-2.0146408,max
1781,28,-0.05281681,max
1782,28,-0.16209823,max
1783,28,-0.75043917,max
1784,28,0.008052409,max
1785,28,0.14145067,max
1786,28,-0.4810359,max
1787,28,-1.1334198,max
1788,28,-1.875198,max
1789,28,-1.9501888,max
1790,28,-0.9373067,max
1791,28,-0.7135136,max
1792,29,-1.1822679,max
1793,29,0.08900878,max
1794,29,0.008741081,max
1795,29,-1.1304388,max
1796,29,-0.5544669,max
1797,29,-0.90183794,max
1798,29,-2.7472904,max
1799,29,-0.62332344,max
1800,29,0.38018823,max
1801,29,-3.0037732,max
1802,29,-1.5570555,max
1803,29,0.8070458,max
1804,29,-1.1311228,max
1805,29,-0.7902701,max
1806,29,-0.70290107,max
1807,29,-2.2320576,max
1808,29,-2.419256,max
1809,29,-1.8690379,max
1810,29,0.5100586,max
1811,29,-0.05778368,max
1812,29,-1.6372811,max
1813,29,-2.2286997,max
1814,29,0.9303764,max
1815,29,0.42963588,max
1816,29,-2.757188,max
1817,29,-0.40341264,max
1818,29,-0.32612282,max
1819,29,-1.9047699,max
1820,29,0.43785214,max
1821,29,-0.31231222,max
1822,29,-0.57837117,max
1823,29,-0.9202808,max
1824,29,-0.6031025,max
1825,29,-0.3896078,max
1826,29,-0.5056745,max
1827,29,-1.5335698,max
1828,29,0.9704937,max
1829,29,1.0603775,max
1830,29,-1.9864721,max
1831,29,0.587891,max
1832,29,-2.1349406,max
1833,29,-1.7662165,max
1834,29,0.8627367,max
1835,29,0.20619869,max
1836,29,-1.2185323,max
1837,29,1.1971459,max
1838,29,-1.4343007,max
1839,29,-0.813515,max
1840,29,-0.59308064,max
1841,29,-1.9490913,max
1842,29,0.4152009,max
1843,29,-1.1626065,max
1844,29,-1.9576379,max
1845,29,0.31928825,max
1846,29,-0.06942506,max
1847,29,-0.58949876,max
1848,29,0.010606945,max
1849,29,0.14251715,max
1850,29,-0.402433,max
1851,29,-1.1011549,max
1852,29,-1.8342704,max
1853,29,-2.119552,max
1854,29,-0.99864453,max
1855,29,-0.7111609,max
1856,30,-1.1522,max
1857,30,0.19056424,max
1858,30,0.06770629,max
1859,30,-1.1090028,max
1860,30,-0.50764096,max
1861,30,-0.889392,max
1862,30,-2.766099,max
1863,30,-0.6125306,max
1864,30,0.405676,max
1865,30,-3.012937,max
1866,30,-1.4366493,max
1867,30,0.92567027,max
1868,30,-1.1083822,max
1869,30,-0.7972485,max
1870,30,-0.6740521,max
1871,30,-2.213753,max
1872,30,-2.4079943,max
1873,30,-1.8684578,max
1874,30,0.57198036,max
1875,30,-0.05359654,max
1876,30,-1.625114,max
1877,30,-2.2427382,max
1878,30,0.9351175,max
1879,30,0.42317164,max
1880,30,-2.757188,max
1881,30,-0.3543729,max
1882,30,-0.29560637,max
1883,30,-2.047608,max
1884,30,0.45476425,max
1885,30,-0.28923813,max
1886,30,-0.14578775,max
1887,30,-0.9158341,max
1888,30,-0.5794538,max
1889,30,-0.43311945,max
1890,30,-0.48574975,max
1891,30,-1.7195016,max
1892,30,1.0238663,max
1893,30,1.1015595,max
1894,30,-1.9562105,max
1895,30,0.6314819,max
1896,30,-2.1289268,max
1897,30,-1.7361312,max
1898,30,0.86770785,max
1899,30,0.24465632,max
1900,30,-1.2162366,max
1901,30,1.2925447,max
1902,30,-1.5220556,max
1903,30,-0.8118048,max
1904,30,-0.5433466,max
1905,30,-1.9092464,max
1906,30,0.4398138,max
1907,30,-1.1636751,max
1908,30,-1.9576426,max
1909,30,0.393309,max
1910,30,-0.02996704,max
1911,30,-0.5504433,max
1912,30,0.024675041,max
1913,30,0.18072024,max
1914,30,-0.455987,max
1915,30,-1.0704975,max
1916,30,-1.8143318,max
1917,30,-1.9651896,max
1918,30,-0.8905645,max
1919,30,-0.6584977,max
1920,31,-1.1166519,max
1921,31,0.29894125,max
1922,31,0.07683897,max
1923,31,-1.0957069,max
1924,31,-0.53650266,max
1925,31,-0.6930244,max
1926,31,-2.7628574,max
1927,31,-0.61891663,max
1928,31,0.44996083,max
1929,31,-3.0127554,max
1930,31,-1.3295482,max
1931,31,0.9088987,max
1932,31,-1.0881379,max
1933,31,-0.84947044,max
1934,31,-0.5970942,max
1935,31,-2.2056231,max
1936,31,-2.4104977,max
1937,31,-1.8692492,max
1938,31,0.59094006,max
1939,31,-0.03911081,max
1940,31,-1.5913095,max
1941,31,-2.2936094,max
1942,31,0.9353652,max
1943,31,0.42248452,max
1944,31,-2.759582,max
1945,31,-0.31248444,max
1946,31,-0.24329251,max
1947,31,-2.038017,max
1948,31,0.5527966,max
1949,31,-0.2061065,max
1950,31,-0.011915326,max
1951,31,-0.93387604,max
1952,31,-0.5811486,max
1953,31,-0.39333272,max
1954,31,-0.4674508,max
1955,31,-1.4875996,max
1956,31,1.0150125,max
1957,31,1.1125418,max
1958,31,-1.9360564,max
1959,31,0.66736454,max
1960,31,-2.2458239,max
1961,31,-1.7383406,max
1962,31,0.8921442,max
1963,31,0.21218878,max
1964,31,-1.2389979,max
1965,31,1.2745578,max
1966,31,-1.4042158,max
1967,31,-0.80939233,max
1968,31,-0.51787925,max
1969,31,-1.8477911,max
1970,31,0.4624254,max
1971,31,-1.1189597,max
1972,31,-1.9576701,max
1973,31,0.39400625,max
1974,31,-0.011070877,max
1975,31,-0.52634364,max
1976,31,0.038424462,max
1977,31,0.18075922,max
1978,31,-0.45099247,max
1979,31,-1.033826,max
1980,31,-1.8031503,max
1981,31,-1.7366041,max
1982,31,-0.8764221,max
1983,31,-0.6293255,max
1984,32,-1.0825202,max
1985,32,0.338323,max
1986,32,0.2625084,max
1987,32,-1.0740156,max
1988,32,-0.4763324,max
1989,32,-0.60784256,max
1990,32,-2.7309449,max
1991,32,-0.5197911,max
1992,32,0.48750764,max
1993,32,-2.989592,max
1994,32,-1.3292904,max
1995,32,0.97885156,max
1996,32,-1.0223846,max
1997,32,-0.7383341,max
1998,32,-0.45083058,max
1999,32,-2.1868272,max
2000,32,-2.4119322,max
2001,32,-1.8677338,max
2002,32,0.58865446,max
2003,32,0.08199906,max
2004,32,-1.5281006,max
2005,32,-2.3352509,max
2006,32,0.9406569,max
2007,32,0.60721177,max
2008,32,-2.7553358,max
2009,32,-0.2805562,max
2010,32,-0.18623713,max
2011,32,-2.0440655,max
2012,32,0.5754965,max
2013,32,-0.061435267,max
2014,32,0.14563364,max
2015,32,-0.8953019,max
2016,32,-0.59007484,max
2017,32,-0.39136145,max
2018,32,-0.4692627,max
2019,32,-1.5452142,max
2020,32,1.0294775,max
2021,32,1.1019384,max
2022,32,-1.9108049,max
2023,32,0.5949631,max
2024,32,-2.1277308,max
2025,32,-1.7343982,max
2026,32,0.90052223,max
2027,32,0.30207723,max
2028,32,-1.2215713,max
2029,32,1.2906417,max
2030,32,-1.4378066,max
2031,32,-0.8067052,max
2032,32,-0.54589295,max
2033,32,-1.9153026,max
